1279	2303	0	1419	2271	71
1535	2303	0	1636	2272	71
1791	2303	0	1861	2273	70
2047	2303	0	2092	2274	70
2303	2303	0	2327	2275	70
2559	2303	0	2565	2276	70
2815	2303	0	2805	2277	69
3071	2303	0	3047	2279	69
3327	2303	0	3290	2281	69
3583	2303	0	3533	2283	68
3839	2303	0	3778	2285	68
4095	2303	0	4023	2287	67
0	2559	0	781	2523	89
255	2559	0	844	2523	89
511	2559	0	947	2523	89
767	2559	0	1091	2523	89
1023	2559	0	1266	2523	89
1279	2559	0	1462	2524	89
1535	2559	0	1672	2524	89
1791	2559	0	1892	2525	89
2047	2559	0	2119	2526	89
2303	2559	0	2351	2527	88
2559	2559	0	2586	2528	88
2815	2559	0	2824	2529	88
3071	2559	0	3063	2530	87
3327	2559	0	3305	2532	87
3583	2559	0	3547	2534	87
3839	2559	0	3790	2536	86
4095	2559	0	4035	2538	86
0	2815	0	873	2775	110
255	2815	0	930	2775	110
511	2815	0	1023	2775	110
767	2815	0	1156	2776	110
1023	2815	0	1321	2776	110
1279	2815	0	1509	2776	110
1535	2815	0	1712	2777	110
1791	2815	0	1927	2777	110
2047	2815	0	2149	2778	110
2303	2815	0	2377	2779	109
2559	2815	0	2609	2780	109
2815	2815	0	2844	2781	109
3071	2815	0	3082	2782	108
3327	2815	0	3321	2784	108
3583	2815	0	3562	2785	108
3839	2815	0	3804	2787	107
4095	2815	0	4048	2788	107
0	3071	0	965	3028	134
255	3071	0	1016	3028	134
511	3071	0	1101	3028	134
767	3071	0	1225	3028	134
1023	3071	0	1380	3028	134
1279	3071	0	1559	3029	134
1535	3071	0	1756	3029	134
1791	3071	0	1964	3030	133
2047	3071	0	2182	3030	133
2303	3071	0	2406	3031	133
2559	3071	0	2635	3032	133
2815	3071	0	2867	3033	132
3071	3071	0	3103	3034	132
3327	3071	0	3340	3035	132
3583	3071	0	3580	3037	131
3839	3071	0	3820	3038	131
4095	3071	0	4062	3040	130
0	3327	0	1058	3280	160
255	3327	0	1104	3281	160
511	3327	0	1181	3281	160
767	3327	0	1296	3281	160
1023	3327	0	1443	3281	160
1279	3327	0	1614	3281	160
1535	3327	0	1803	3282	160
1791	3327	0	2005	3282	160
2047	3327	0	2218	3283	160
2303	3327	0	2438	3283	159
2559	3327	0	2663	3284	159
2815	3327	0	2893	3285	159
3071	3327	0	3126	3286	158
3327	3327	0	3361	3287	158
3583	3327	0	3599	3288	158
3839	3327	0	3838	3290	157
4095	3327	0	4078	3291	157
0	3583	0	1150	3533	188
255	3583	0	1192	3533	188
511	3583	0	1264	3533	188
767	3583	0	1370	3533	188
1023	3583	0	1508	3534	188
1279	3583	0	1671	3534	188
1535	3583	0	1853	3534	188
1791	3583	0	2050	3535	188
2047	3583	0	2257	3535	188
2303	3583	0	2473	3536	187
2559	3583	0	2694	3537	187
2815	3583	0	2921	3537	187
3071	3583	0	3151	3538	187
3327	3583	0	3384	3539	186
3583	3583	0	3620	3540	186
3839	3583	0	3857	3542	185
